area_id,desc
HU222,"full address of the given location is 9774, Sorkifalud, Szombathelyi járás, Vas, 8703, HUN
Sum of nightlight intensity is 13674.425
Average nightlight intensity is 0.48
area of district (km^2) of the given location is 3336.043
Commercial satelite image count is 6.867
Factory satelite image count is 2.878
distance to the nearest airport is 108.734
distance to the nearest port is 267.103"
HU223,"full address of the given location is 8897, Söjtör, Zala, HUN
Sum of nightlight intensity is 12939.593
Average nightlight intensity is 0.615
area of district (km^2) of the given location is 3783.867
Commercial satelite image count is 8.62
Factory satelite image count is 3.126
distance to the nearest airport is 123.987
distance to the nearest port is 238.802"
HU221,"full address of the given location is 9169, Barbacs, Győr-Moson-Sopron, HUN
Sum of nightlight intensity is 28048.502
Average nightlight intensity is 0.757
area of district (km^2) of the given location is 4208.479
Commercial satelite image count is 15.102
Factory satelite image count is 4.706
distance to the nearest airport is 58.923
distance to the nearest port is 334.71"
HU313,"full address of the given location is 3179, Nógrádsipek, Nógrád, HUN
Sum of nightlight intensity is 7654.566
Average nightlight intensity is 0.375
area of district (km^2) of the given location is 2544.951
Commercial satelite image count is 4.093
Factory satelite image count is 1.781
distance to the nearest airport is 64.515
distance to the nearest port is 484.287"
HU311,"full address of the given location is 3800, Szikszó, Borsod-Abaúj-Zemplén, HUN
Sum of nightlight intensity is 33825.379
Average nightlight intensity is 0.537
area of district (km^2) of the given location is 7246.307
Commercial satelite image count is 16.078
Factory satelite image count is 8.902
distance to the nearest airport is 153.711
distance to the nearest port is 587.325"
HU312,"full address of the given location is 3265, Vécs, Heves, HUN
Sum of nightlight intensity is 15155.493
Average nightlight intensity is 0.582
area of district (km^2) of the given location is 3634.783
Commercial satelite image count is 7.888
Factory satelite image count is 4.949
distance to the nearest airport is 80.267
distance to the nearest port is 513.986"
HU231,"full address of the given location is Málom, Pécs, Pécsi járás, Baranya, HUN
Sum of nightlight intensity is 24168.492
Average nightlight intensity is 1.247
area of district (km^2) of the given location is 4430.491
Commercial satelite image count is 10.015
Factory satelite image count is 2.832
distance to the nearest airport is 170.147
distance to the nearest port is 297.394"
HU232,"full address of the given location is 7434, Mezőcsokonya, Somogy, HUN
Sum of nightlight intensity is 17867.453
Average nightlight intensity is 0.37
area of district (km^2) of the given location is 6062.873
Commercial satelite image count is 6.999
Factory satelite image count is 4.954
distance to the nearest airport is 143.821
distance to the nearest port is 270.412"
HU233,"full address of the given location is 7067, Varsád, Tolna, HUN
Sum of nightlight intensity is 8729.652
Average nightlight intensity is 0.465
area of district (km^2) of the given location is 3703.631
Commercial satelite image count is 6.165
Factory satelite image count is 1.94
distance to the nearest airport is 116.745
distance to the nearest port is 337.928"
HU120,"full address of the given location is 2230, Gyömrő, Pest, HUN
Sum of nightlight intensity is 65888.047
Average nightlight intensity is 1.371
area of district (km^2) of the given location is 6389.021
Commercial satelite image count is 24.553
Factory satelite image count is 14.641
distance to the nearest airport is 7.569
distance to the nearest port is 438.681"
HU110,"full address of the given location is 1101, Népliget, 10. kerület, Budapest, Trautmann Róbert sétány, HUN
Sum of nightlight intensity is 83625.32
Average nightlight intensity is 31.521
area of district (km^2) of the given location is 525.929
Commercial satelite image count is 20.314
Factory satelite image count is 6.623
distance to the nearest airport is 12.934
distance to the nearest port is 426.886"
HU211,"full address of the given location is 8111, Seregélyes, Fejér, HUN
Sum of nightlight intensity is 26748.469
Average nightlight intensity is 1.454
area of district (km^2) of the given location is 4358.173
Commercial satelite image count is 8.293
Factory satelite image count is 5.961
distance to the nearest airport is 64.449
distance to the nearest port is 369.305"
